Category;Title;Ingredients
viande;Blanc de poulet aux endives, champignon et lardons au Cookeo;beurre, persil, cognac, farine, crème fraîche, oignon, blanc de poulet, lardons fumés, endive, champignon, sel et poivre
viande;Samoussas au poulet au curry;huile, poivre, sel, curry, oignon, blanc de poulet, brick, petits pois
viande;Rôti de porc en cocotte minute;sel, poivre, carotte, poivron rouge, oignon, rôti de porc, échalote, herbes de Provence, pomme de terre, vin blanc
viande;Boeuf mijoté façon bourguignon;beurre, crème fraîche, moutarde à l'ancienne, sel, poivre, persil, vinaigre de cidre, vinaigre balsamique, oignon, carotte, farine, bourguignon, eau, champignons de Paris, cube de bouillon
viande;Bricks au poulet et au curry;huile, curry, brick, escalope de poulet, pomme, échalote, crème liquide
viande;Tripes a l'ancienne;carotte, sel, poivre, oignon, tomate, tripes, vin blanc, pastis, petit piment
viande;Magret de canard au miel et quatre épices;sel, poivre, quatre-épices, miel, Magret de Canard
viande;Délicieuses côtes de porc marinées;poivre, moutarde à l'ancienne, huile d'olive, miel, côte de porc, concentré de tomates, sauce soja, vin blanc sec, ail, herbes de Provence
viande;Jarret de porc rôti (Schweinshaxe);fleur de sel, thym, oignon, jarret de porc, ail, bouillon, bière brune, baie de genévrier, sel et poivre, pomme de terre
viande;Rôti de biche au four;beurre, cumin, sel, poivre, rôti de biche
viande;Bavette d'aloyau au piment et poivrons;poivre, sel, coriandre, persil, piment, carotte, poivron rouge, bavette, échalote
viande;Côtes de porc marinées au barbecue;huile d'olive, moutarde, curry, cumin, curcuma, côte de porc
viande;Pintade farcie : recette moelleuse;sel, poivre, huile d'olive, pintade, chair à saucisse, porc, échalote, ail, pomme, raisins secs, oeuf
viande;Saucisses de Strasbourg;oignon, huile, poivron rouge, lardons, riz, saucisse de Strasbourg, champignons de Paris
viande;Braisé de boeuf aux carottes;vin rouge, huile d'olive, sel, poivre, oignon, lard fumé, carotte, boeuf, ail, herbes de Provence, bouillon
viande;Osso buco à la milanaise;feuille de laurier, sel, poivre, farine, huile d'olive, carotte, oignon, tendron de veau, céleri, tomates pelées, concentré de tomates, vin blanc sec
viande;Pâté de foie de porc;farine, sel, poivre, thym, liqueur, foie, lard, crépine, échalote, oeuf, cinq-épices
viande;Chapon poché et rôti;beurre, poivre, sel, vin, oignon, crème fraîche, chapon, cidre, boudin blanc, pomme, échalote, sauge
viande;Cuisses de canard aux pommes de terre confites;cube de bouillon, persil, origan, sel, poivre, vinaigre de framboise, huile d'olive, oignon, cuisse de canard, pomme de terre, huile de pépin de raisin, eau
viande;Blancs de poulet a la crème et aux champignons;blanc de poulet, crème fraîche liquide, champignon
viande;Cuissot de sanglier de 7 heures;sel, poivre, huile d'olive, crème fraîche, farine, vin, thym, feuille de laurier, oignon, persil, sanglier
viande;Chipolatas au four au vin blanc;sel, poivre, persil, oignon, carotte, chipolata, vin blanc, céleri
viande;Filet mignon au barbecue;feuille de laurier, thym, moutarde, filet mignon, jambon fumé
viande;Filet mignon de porc en croûte tout simple;sel, poivre, persil, moutarde, huile d'olive, filet mignon, pâte feuilletée, crème épaisse, ail, jaune d'oeuf
viande;Cuisses et ailes de poulet au barbecue;sel, poivre, persil, huile d'olive, cuisse de poulet, aile de poulet, citron, ciboulette
viande;Daube de sanglier;poivre, sel, cognac, clou de girofle, carotte, oignon, vin rouge, persil, thym, huile, lard, sanglier, ail, échalote, genièvre, laurier, couenne
viande;Saucisses fumées aux pommes de terre et sauce douceur;persil, sel, moutarde, crème fraîche, saucisse, pomme de terre, ail
viande;Cailles faciles aux herbes rôties au four;poivre, sel, beurre, caille, herbes de Provence
viande;Magret de canard sauce aux poivres;sel, fond de veau, poivre, Magret de Canard, crème liquide
viande;Le sauté de veau aux champignons;beurre, veau spécial Blanquettes/sautés Tendriade, oignon, bouillon, vin blanc, champignon, paprika, crème fraîche, bouquet garni, sel et poivre
viande;Steak à cheval amelioré;huile d'olive, oignon, persil, boeuf haché, ail, oeuf
viande;Cuisse de canard à l'orientale;sel, poivre, crème fraîche, vinaigre balsamique, miel, coriandre, gingembre, cumin, oignon, cuisse de canard, ail, raisins secs, cube de bouillon, eau
viande;Cuisses de poulet moutarde au four;poivre, sel, huile d'olive, moutarde de Dijon, thym, oignon, cuisse de poulet, échalote, ail, vin blanc, bouillon de poule, pomme de terre
viande;Faisan rôti;oignon, faisan, barde de lard, ail, champignon, vin blanc, sel, poivre, thym, yaourt, pain, lait, laurier
viande;Brochettes de poulet express aux épices;cumin, curry, miel liquide, sel, poivre, moutarde, huile d'olive, blanc de poulet
viande;MARCASSIN EN CIVET;sel, huile d'olive, beurre, farine, lardons, vin rouge, poivre, oignon, carotte, marcassin, échalote, ail, bouquet garni, genièvre, céleri
viande;côtelettes d'agneau au miel et épices;oignon, sel, piment d'Espelette, clou de girofle, gingembre, miel, côtelette d'agneau, pamplemousse, cannelle, graines de coriandre, ail
viande;Terrine de foies de volaille facile;poivre, sel, oignon, foie, ail, oeuf, viande hachée
viande;Poulet farci de ma grand-mère;sel, poivre, persil, cognac, pruneau, oignon, chair à saucisse, foie, jambon, oeuf, raisins secs, pain, poulet
viande;canard roti au four;sel, poivre, beurre, canard
viande;Rôti de porc aux pruneaux;sel, poivre, fond de veau, orange, pruneau, rôti de porc, ail, vin blanc, crème, margarine
viande;Escalope de dinde à la crème et aux échalotes;sel, poivre, beurre, escalope de dinde, échalote, crème fraîche liquide
viande;Chicken burger;huile d'olive, poivre, sel, tomate, pain pour hamburger, blanc de poulet, oignon rouge, cheddar, laitue, ketchup, oeuf, chapelure
viande;Boulettes sauce tomate (Belgique);origan, beurre, muscade, sel, poivre, viande hachée, ail, jaune d'oeuf, chapelure, coulis de tomate, échalote, basilic, laurier
viande;Saucisse fraîche;vin rouge, poivre, sel, épaule, poitrine de porc, boyau pour saucisse, ail, viande
viande;Mouclade au curry à la charentaise;poivre, crème fraîche, curry, farine, liqueur, beurre, moules, échalote, vin blanc sec, jus de cuisson, jaune d'oeuf, citron
viande;Langue de boeuf aux champignons;oignon, champignon, bouquet garni, madère, champignons de Paris, poireau, oignon, carotte, bouquet garni, langue
viande;Blanquette de veau facile au Thermomix;beurre doux, farine, crème fraîche, oignon jaune, carotte, blanquette de veau, champignon, bouillon de légumes, bouillon de poule, vin blanc, jaune d'oeuf, jus de citron, sel et poivre
viande;Rôti de porc moelleux au lait;sel, poivre, huile, oignon, rôti de porc, ail, vin blanc, bouquet garni, lait
viande;Hot-dog flemmard du dimanche soir;moutarde, gruyère râpé, bacon, saucisse de Strasbourg, baguette
viande;Poulet mariné à la sauce soja;poivre, huile de tournesol, thym, blanc de poulet, sauce soja, ail
viande;Rôti de cerf à la sauce au poivre vert;crème fraîche, porto, poivre vert, sel, beurre, huile d'olive, cerf, barde de lard, fond, vin blanc sec, bouillon de volaille
viande;Rognons de veau au madère;sel, poivre, persil, thym, farine, beurre, rognon de veau, champignon, madère, ail, laurier, citron
viande;Rôti de porc sauce fond de veau;sel, poivre, fond de veau, beurre, huile, carotte, oignon, rôti de porc, pomme de terre, vin blanc, Volaille, bouquet garni
viande;Boulettes de poulet au citron;sel, poivre, moutarde, escalope, citron, menthe, jaune d'oeuf, panure, yaourt nature
viande;Colombo de poulet antillais;sel, poivre, piment, thym, aubergine, clou de girofle, persil, oignon, vinaigre, huile, blanc de poulet, ail, poudre de colombo, ciboule, pomme de terre, citron vert
viande;Tablier de sapeur;huile, beurre, crème fraîche, sel, poivre, vinaigre, bonnet, vin blanc, oeuf, chapelure
viande;Emincé de poulet aux pousses de bambou et poivron rouge;huile d'olive, poivron rouge, pousse de bambou, escalope de poulet, bouquet garni, sauce soja
viande;merguez maison;poivre, sel, huile d'olive, harissa, cumin, Ras el Hanout, boyau, mouton, ail, cannelle, graines de coriandre, eau, paprika
viande;Crème brûlée au foie gras de canard;sucre, sucre, sel, poivre, Foie gras, crème, lait, jaune d'oeuf
viande;Emincé de Poulet aux trois Poivrons;sel, poivre, crème fraîche, poivron jaune, poivron rouge, poivron vert, blanc de poulet, échalote, ail, margarine
viande;Blancs de poulet sauce miel et balsamique;vinaigre balsamique, sel, poivre, beurre, crème fraîche, miel, blanc de poulet
viande;Poêlée de légumes aux merguez et chipo;poivre, sel, crème fraîche, carotte, oignon, poivron, courgette, merguez, pomme de terre, chipolata, paprika, ail
viande;Chapon au vin de paille;crème fraîche, vin, chapon, échalote, morilles, marrons
viande;Papillote de poulet à la moutarde (recette de régime);sel, poivre, huile d'olive, persil, tomate, moutarde, oignon, escalope de poulet, olives, herbes de Provence
viande;Emincés de dinde sauce champignons-crème;beurre, persil, escalope de dinde, crème fraîche liquide, jus de citron, champignons de Paris, vin blanc sec
viande;Langue sauce piquante;sel, clou de girofle, oignon, langue de veau, bouquet garni, poivre en grains, vinaigre d'alcool, farine, margarine, cornichons, échalote
viande;Foie gras mi-cuit;poivre, fleur de sel, Foie gras
viande;Filet mignon de veau au cidre;beurre, crème fraîche, fond de veau, sel, poivre, calvados, oignon, filet mignon, cidre
viande;Curry d'agneau facile;curcuma, safran, gingembre, curry, oignon, tomate, épaule d'agneau, pomme, lait, eau
viande;Cailles rôties aux échalotes;sel, poivre, huile d'olive, persil, caille, échalote, vin blanc sec, bouillon de volaille, raisins secs, graines de coriandre
viande;Boulettes à la viande façon maison;persil, viande hachée, pain, oeuf, ail, Parmesan
viande;Lapin au vin blanc;crème fraîche, moutarde, feuille de laurier, farine, huile d'olive, beurre, lardons, cuisse de lapin, muscadet, échalote, bouquet garni, bouillon, champignons de Paris
viande;Poisson au curry express;huile, curry, colin, lait de coco, ail
viande;Souris d'agneau au miel et au thym au Cookeo;huile d'olive, thym, miel, miel, souris d'agneau, ail, sel et poivre
viande;paupiettes a la sauce tomate;beurre, sel, poivre, coriandre, oignon, paupiette, concentré de tomates, bouillon, herbes de Provence
viande;Poulet au Four en RomerTopf;sel, poivre, oignon, poulet, pomme de terre, herbes de Provence
viande;Saucisse grillée très légère;saucisse, herbes de Provence, eau
viande;Cuisses de poulet Vallée d'Auge;sel, poivre, cuisse de poulet, pomme, cidre, crème liquide, estragon
viande;Coq en pâte;sel, poivre, crème fraîche, thym, beurre, oignon, carotte, cognac, truffe, poulet, foie, lard, farce, madère, oeuf, céleri, jambon cru, crépine, pâte brisée, laurier
viande;Lapin de garenne au cidre;persil, sel, poivre, persil, thym, huile, beurre, oignon, cidre, lapin, jus de citron, laurier, Moutarde blanche, crème épaisse
viande;Escalopes de poulet à l'italienne;poivre, sel, vinaigre balsamique, huile d'olive, ail semoule, tomate, pesto, escalope de poulet, poitrine fumée, tagliatelles fraîches, herbes de Provence
viande;Filet mignon de porc à la crème fraîche;farine, huile, beurre, farine, poivre, sel, lardons, oignon, filet mignon, échalote, champignons de Paris, crème fraîche épaisse
viande;Boeuf bourguignon très moelleux;persil, thym, poivre blanc, oignon, carotte, paleron, poitrine de porc, pied de veau, céleri, girofle, laurier, herbes de Provence, bourgogne
viande;Rôti de boeuf au four, sauce aux champignons et pesto rouge;huile d'olive, bouillon de boeuf, pesto, rôti de boeuf, champignons de Paris, fromage frais
viande;Filet mignon rôti au cidre;sel, beurre, crème fraîche, oignon, filet mignon, champignon, tomates confites à l’huile, cidre
viande;Cuisse de dinde facile à la cocotte minute;poivre, huile d'olive, poivron, oignon, cuisse de dinde, champignons de Paris, échalote, pomme de terre, herbes de Provence, cube de bouillon, eau
viande;poulet au cidre;sel, poivre, calvados, lardons, oignon, crème fraîche, poulet, pomme de terre, cidre, champignon
viande;Blanquette de veau façon grand-mère;thym, sel, poivre, huile, crème fraîche, beurre, carotte, farine, oignon, lard fumé, blanquette de veau, vin blanc sec, champignons de Paris, oeuf
viande;Poulet aux morilles et vin blanc;crème fraîche, cognac, sel, poivre, beurre, cuisse de poulet, morilles, échalote, vin blanc sec, jaune d'oeuf
viande;Dés de poulet caramélisés et graines de sésame;miel, sauce soja Suzi Wan®, blanc de poulet, fécule de maïs, eau, ail, graines de sésame, sucre, eau, huile de tournesol, riz
viande;Cuisses de poulet au paprika;muscade, oignon, huile d'olive, cuisse de poulet, paprika, herbes de Provence, fond de volaille
viande;Curry de poulet au lait de coco au Cookéo;purée de piment Suzi Wan®, pousses de bambous Suzi Wan®, lait de coco Suzi Wan®, escalope de poulet, oignon, curry, bouillon de volaille, coriandre, gingembre, huile d'olive, sel, poivre
viande;Côtes de porc à la moutarde;sel, poivre, crème fraîche, moutarde, farine, oignon, côte de porc, eau, bouillon
viande;Sauté de veau aux carottes;oignon, carotte, sauté de veau, lardons fumés, ail, bouillon, champignons de Paris, tomates pelées, bouquet garni, vin blanc
viande;Filet mignon en cocotte minute;sel, poivre, cumin, feuille de laurier, oignon, carotte, poivron, filet mignon, céleri-rave, pomme de terre, ail, herbes de Provence, vin blanc
viande;Bouchées de ris de veau aux morilles;sel, poivre, farine, beurre, fond de veau, crème fraîche, ris de veau, morilles, échalote, bouchée feuilletée, vin blanc, eau
viande;Foie sauce moutarde et balsamique;beurre, huile d'olive, farine, oignon, vinaigre balsamique, moutarde, foie, cube de bouillon
viande;Chich taouk (poulet mariné grillé, recette libanaise);safran, cumin, piment, thym, huile d'olive, blanc de poulet, ail, cannelle, sumac, sel, citron
viande;Ballotine de poulet au jambon et aux champignons;blanc de poulet, jambon, champignons de Paris, Vache qui rit®
viande;Falafels;huile, levure, cumin, coriandre, persil, oignon, pois chiches, ail
viande;Crépinettes de porc rôties aux carottes;huile d'olive, carotte, crépinette, échalote, herbes de Provence, sel et poivre
viande;Poulet en cocotte minute au curry et ses légumes;poivre, sel, persil, curry, thym, oignon, carotte, pomme de terre, cuisse de poulet, eau, cube de bouillon, laurier, basilic
viande;Blancs de poulet surprenants;huile d'olive, lard fumé, blanc de poulet, cube de bouillon, gouda, vin blanc, fromage frais
